dossier_id,section,source_row,raw_json
M4-FUNG-0061,RELATIONSHIPS,140,"{""A"": ""R002"", ""B"": ""FmqD secretion to cell wall"", ""C"": ""directs"", ""D"": ""conidia-enriched FQC accumulation"", ""E"": ""very_high"", ""F"": ""S006""}"
M4-FUNG-0061,RELATIONSHIPS,141,"{""A"": ""R003"", ""B"": ""FQC"", ""C"": ""rearranges nonenzymatically to"", ""D"": ""FQD"", ""E"": ""high"", ""F"": ""S005""}"
M4-FUNG-0061,CONFLICTS_AND_UNCERTAINTIES,145,"{""A"": ""U001"", ""B"": ""boundary"", ""C"": ""Current generated antiSMASH window is broader than the five-gene MIBiG evidence locus."", ""D"": ""61.7-kb generated region"", ""E"": ""24.8-kb five-gene locus"", ""F"": ""Use evidence locus for reported boundary while noting broader genomic neighborhood."", ""G"": ""resolved"", ""H"": ""S001""}"
M4-FUNG-0061,CONFLICTS_AND_UNCERTAINTIES,146,"{""A"": ""U002"", ""B"": ""transporter inference"", ""C"": ""Physical cluster includes a putative MFS transporter but deletion does not demonstrate a required biosynthetic role."", ""D"": ""annotation/adjacency"", ""E"": ""negative functional result"", ""F"": ""Do not treat transporter presence as product-export proof."", ""G"": ""resolved"", ""H"": ""S006""}"
M4-FUNG-0061,SOURCES,150,"{""A"": ""S001"", ""B"": ""database"", ""C"": ""2024"", ""D"": ""MIBiG BGC0000355.5"", ""E"": ""BGC0000355.5"", ""G"": ""https://mibig.secondarymetabolites.org/repository/BGC0000355/"", ""H"": ""current record, five-gene locus, products""}"
M4-FUNG-0061,SOURCES,151,"{""A"": ""S002"", ""B"": ""taxonomy"", ""C"": ""2026"", ""D"": ""NCBI Taxonomy: Aspergillus fumigatus Af293"", ""E"": ""TaxID 330879"", ""G"": ""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=330879"", ""H"": ""taxonomy""}"
M4-FUNG-0061,SOURCES,152,"{""A"": ""S003"", ""B"": ""sequence"", ""C"": ""2005"", ""D"": ""GenBank CM000174.1"", ""E"": ""CM000174.1"", ""G"": ""https://www.ncbi.nlm.nih.gov/nuccore/CM000174.1"", ""H"": ""Af293 chromosome 6""}"
M4-FUNG-0061,SOURCES,153,"{""A"": ""S004"", ""B"": ""primary research"", ""C"": ""2010"", ""D"": ""Anthranilate-activating modules from fungal nonribosomal peptide assembly lines"", ""E"": ""10.1021/bi100198y"", ""F"": ""20225828"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/20225828/"", ""H"": ""FmqA substrate activation""}"
M4-FUNG-0061,SOURCES,154,"{""A"": ""S005"", ""B"": ""primary research"", ""C"": ""2010"", ""D"": ""Enzymatic processing of fumiquinazoline F: a tandem oxidative-acylation strategy"", ""E"": ""10.1021/bi1012029"", ""F"": ""20804163"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/20804163/"", ""H"": ""FmqB/FmqC chemistry; mechanistic series includes FmqD""}"
M4-FUNG-0061,SOURCES,155,"{""A"": ""S006"", ""B"": ""primary research"", ""C"": ""2014"", ""D"": ""Co-ordination between BrlA regulation and secretion of FmqD directs selective accumulation of fumiquinazoline C to conidial tissues"", ""E"": ""10.1111/cmi.12284"", ""F"": ""24612080"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/24612080/"", ""H"": ""developmental gating and spatial localization""}"
M4-FUNG-0061,SOURCES,156,"{""A"": ""S007"", ""B"": ""primary research"", ""C"": ""2021"", ""D"": ""Transcriptional Control of the Production of Aspergillus fumigatus Conidia-Borne Secondary Metabolite Fumiquinazoline C Important for Phagocytosis Protection"", ""E"": ""10.1093/genetics/iyab036"", ""F"": ""33705521"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/33705521/"", ""H"": ""MpkA/RlmA regulation and host-relevant FQC function""}"
M4-FUNG-0062,RECORD_IDENTITY,17,"{""A"": ""source_database"", ""B"": ""MIBiG"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,18,"{""A"": ""mibig_accession"", ""B"": ""BGC0000357"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,19,"{""A"": ""mibig_version"", ""B"": ""5"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,20,"{""A"": ""mibig_record_status"", ""B"": ""active"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,21,"{""A"": ""source_native_category_value"", ""B"": ""SQ_A"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,22,"{""A"": ""mibig_completeness"", ""B"": ""complete"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,RECORD_IDENTITY,23,"{""A"": ""primary_reference_doi"", ""B"": ""10.1371/journal.pone.0098212"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,RECORD_IDENTITY,24,"{""A"": ""primary_reference_year"", ""B"": ""2014"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,RECORD_IDENTITY,25,"{""A"": ""primary_reference_source_id"", ""B"": ""S004"", ""C"": ""internal""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,29,"{""A"": ""organism_name"", ""B"": ""Penicillium rubens Wisconsin 54-1255"", ""C"": ""direct"", ""D"": ""S001; S002"", ""E"": ""Defining paper uses historical P. chrysogenum nomenclature.""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,30,"{""A"": ""strain_primary"", ""B"": ""Wisconsin 54-1255 / industrial P. chrysogenum lineage"", ""C"": ""direct"", ""D"": ""S001; S004""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,31,"{""A"": ""other_strains_studied"", ""B"": ""host strain DS54555 and ΔhcpA mutant"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,32,"{""A"": ""ncbi_taxon_id"", ""B"": ""500485"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,33,"{""A"": ""phylum"", ""B"": ""Ascomycota"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,34,"{""A"": ""class"", ""B"": ""Eurotiomycetes"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,35,"{""A"": ""order"", ""B"": ""Eurotiales"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,36,"{""A"": ""family"", ""B"": ""Aspergillaceae"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,37,"{""A"": ""genus"", ""B"": ""Penicillium"", ""C"": ""taxonomy"", ""D"": ""S002""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,38,"{""A"": ""pathotype_or_ecotype"", ""B"": ""industrial penicillin-production lineage"", ""C"": ""literature"", ""D"": ""S004""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,39,"{""A"": ""ecological_lifestyle"", ""B"": ""saprotrophic filamentous fungus"", ""C"": ""literature"", ""D"": ""S004""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,40,"{""A"": ""host_or_environment"", ""B"": ""laboratory/industrial culture; native ecological role of peptides unresolved"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,ORGANISM_AND_CONTEXT,41,"{""A"": ""geographic_origin_if_reported"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,45,"{""A"": ""primary_sequence_accession"", ""B"": ""AM920431.1"", ""C"": ""direct"", ""D"": ""S001; S003""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,46,"{""A"": ""reported_start_bp"", ""B"": ""1080827"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,47,"{""A"": ""reported_end_bp"", ""B"": ""1099362"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,48,"{""A"": ""reported_length_bp"", ""B"": ""18536"", ""C"": ""derived"", ""D"": ""S001""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,49,"{""A"": ""mibig_bgc_class"", ""B"": ""NRPS (Type I)"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,50,"{""A"": ""refined_bgc_class"", ""B"": ""single giant noncanonical tetra-modular NRPS with microheterogeneous substrate selection and a trans-acting adenylation-domain architecture"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,51,"{""A"": ""reported_bgc_boundary"", ""B"": ""AM920431.1:1,080,827–1,099,362; one gene Pc16g04690/hcpA"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,52,"{""A"": ""functional_programme_boundary"", ""B"": ""hcpA is directly necessary for cyclic and linear tetrapeptide family; precursor pools/general amino-acid metabolism are outside the locus"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,53,"{""A"": ""chromosome_context"", ""B"": ""P. rubens genomic sequence AM920431.1"", ""C"": ""direct"", ""D"": ""S003""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,54,"{""A"": ""accessory_chromosome_status"", ""B"": ""NA"", ""C"": ""inference""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,55,"{""A"": ""copy_number_context"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,56,"{""A"": ""transposon_or_repeat_context"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,57,"{""A"": ""boundary_confidence"", ""B"": ""very high for the one-gene BGC"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,SEQUENCE_AND_GENOMIC_ARCHITECTURE,58,"{""A"": ""pathway_identity_confidence"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,62,"{""A"": ""product_family"", ""B"": ""fungisporin-related hydrophobic cyclic tetrapeptides"", ""C"": ""direct"", ""D"": ""S001; S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,63,"{""A"": ""primary_product"", ""B"": ""cyclo-(D-Phe-L-Phe-D-Val-L-Val) / fungisporin-family product"", ""C"": ""direct"", ""D"": ""S001; S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,64,"{""A"": ""known_congeners"", ""B"": ""ten MIBiG-listed cyclic tetrapeptides plus derived linear tetrapeptides"", ""C"": ""direct"", ""D"": ""S001; S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,65,"{""A"": ""chemical_class"", ""B"": ""cyclic tetrapeptide NRP"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,66,"{""A"": ""biological_role"", ""B"": ""native ecological function unresolved; ΔhcpA changes colony surface morphology"", ""C"": ""direct/NR"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,67,"{""A"": ""bioactivity_summary"", ""B"": ""hydrophobic cyclic tetrapeptide family; biological target not established by defining study"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,68,"{""A"": ""native_pathway_state"", ""B"": ""active in standard culture broth"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,69,"{""A"": ""silent_or_cryptic_label_appropriate"", ""B"": ""no"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,70,"{""A"": ""extracellular_recovery"", ""B"": ""culture broth"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,71,"{""A"": ""structure_identification_level"", ""B"": ""HPLC-MS and structure-based metabolite identification"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,PRODUCT_AND_BIOLOGICAL_ROLE,72,"{""A"": ""known_product_identifiers"", ""B"": ""ten specific cyclic sequences recorded by MIBiG"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,76,"{""A"": ""activation_intervention_required"", ""B"": ""no; products detected in host-strain culture broth"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,77,"{""A"": ""productive_developmental_state"", ""B"": ""vegetative/colony growth"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,78,"{""A"": ""physiological_state"", ""B"": ""standard laboratory culture"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,79,"{""A"": ""environmental_trigger"", ""B"": ""NF"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,80,"{""A"": ""ecological_trigger"", ""B"": ""NF"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,81,"{""A"": ""temporal_window"", ""B"": ""168 h culture used for quantitative profiling"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,82,"{""A"": ""history_dependence"", ""B"": ""NR"", ""C"": ""NR"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,83,"{""A"": ""spatial_context"", ""B"": ""culture broth recovery; colony-surface phenotype in knockout"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,84,"{""A"": ""culture_architecture"", ""B"": ""laboratory liquid/plate culture with comparative metabolomics"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,ACTIVATION_AND_CONTEXT_MODIFIERS,85,"{""A"": ""key_context_modifiers"", ""B"": ""adenylation-domain microheterogeneity and amino-acid precursor composition drive congener diversity"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,89,"{""A"": ""candidate_bgc_credibility"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,90,"{""A"": ""coordinated_transcription_evidence"", ""B"": ""NA"", ""C"": ""inference""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,91,"{""A"": ""biochemical_execution_evidence"", ""B"": ""high via architecture/substrate modelling and deletion metabolomics"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,92,"{""A"": ""product_formation_evidence"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,93,"{""A"": ""product_recovery_evidence"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,94,"{""A"": ""bgc_product_attribution"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,95,"{""A"": ""gene_product_attribution"", ""B"": ""very_high"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,96,"{""A"": ""complete_pathway_reconstruction"", ""B"": ""substantial for scaffold formation; exact module cycling/trans-A mechanism remains a mechanistic model"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,97,"{""A"": ""major_unresolved_question"", ""B"": ""how the unusual domain architecture executes each round and whether the peptide family has a native physiological function"", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,98,"{""A"": ""major_database_problem"", ""B"": ""one-gene completeness can conceal broad substrate/physiology dependence and many products"", ""C"": ""inference"", ""D"": ""S001; S004""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,99,"{""A"": ""best_use_case_for_atlas"", ""B"": ""one gene → many products via substrate promiscuity; clean knockout-to-metabolome attribution"", ""C"": ""inference""}"
M4-FUNG-0062,EVIDENCE_SUMMARY,100,"{""A"": ""overall_note"", ""B"": ""Do not collapse this record to 'fungisporin only'; microheterogeneity is the main mechanistic information."", ""C"": ""inference"", ""D"": ""S004""}"
M4-FUNG-0062,GENES,104,"{""A"": ""Pc16g04690"", ""B"": ""HcpA"", ""C"": ""CAP93139.1"", ""D"": ""1080827"", ""E"": ""1099362"", ""F"": ""+"", ""G"": ""noncanonical tetra-modular NRPS (~6064 aa)"", ""H"": ""produces fungisporin and a microheterogeneous cyclic/linear tetrapeptide family"", ""I"": ""complete gene deletion"", ""J"": ""all identified cyclic and linear HcpA-associated tetrapeptides disappear; colony surface becomes smoother"", ""K"": ""very_high"", ""L"": ""S001; S004"", ""M"": ""Proposed trans-acting adenylation-domain logic and broad Phe/Tyr/Trp and Val/Ile substrate tolerance.""}"
M4-FUNG-0062,METABOLITES,108,"{""A"": ""M001"", ""B"": ""cyclo-(D-Phe-L-Phe-D-Val-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,109,"{""A"": ""M002"", ""B"": ""cyclo-(D-Tyr-L-Phe-D-Val-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,110,"{""A"": ""M003"", ""B"": ""cyclo-(D-Tyr-L-Trp-D-Val-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,111,"{""A"": ""M004"", ""B"": ""cyclo-(D-Phe-L-Trp-D-Val-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,112,"{""A"": ""M005"", ""B"": ""cyclo-(D-Phe-L-Phe-D-Val-L-Ile)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,113,"{""A"": ""M006"", ""B"": ""cyclo-(D-Phe-L-Phe-D-Ile-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,114,"{""A"": ""M007"", ""B"": ""cyclo-(D-Tyr-L-Trp-D-Val-L-Ile)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,115,"{""A"": ""M008"", ""B"": ""cyclo-(D-Tyr-L-Trp-D-Ile-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,116,"{""A"": ""M009"", ""B"": ""cyclo-(D-Tyr-L-Phe-D-Val-L-Ile)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,METABOLITES,117,"{""A"": ""M010"", ""B"": ""cyclo-(D-Tyr-L-Phe-D-Ile-L-Val)"", ""F"": ""HcpA-dependent cyclic tetrapeptide"", ""H"": ""culture broth"", ""I"": ""HPLC-MS/structure-supported"", ""J"": ""very_high"", ""K"": ""S001; S004""}"
M4-FUNG-0062,EXPERIMENTS,121,"{""A"": ""E001"", ""B"": ""P. chrysogenum/P. rubens host strain"", ""C"": ""comparative metabolomics"", ""I"": ""168 h"", ""J"": ""culture broth"", ""K"": ""HPLC-MS/high-resolution metabolomics"", ""L"": ""ten cyclic and numerous derived linear tetrapeptides identified."", ""M"": ""S004""}"
M4-FUNG-0062,EXPERIMENTS,122,"{""A"": ""E002"", ""B"": ""ΔhcpA"", ""C"": ""targeted gene deletion"", ""I"": ""168 h"", ""J"": ""culture broth"", ""K"": ""HPLC-MS"", ""L"": ""no cyclic or linear HcpA-associated tetrapeptides detected."", ""M"": ""S004""}"
M4-FUNG-0062,EXPERIMENTS,123,"{""A"": ""E003"", ""B"": ""WT vs ΔhcpA"", ""C"": ""colony phenotype"", ""J"": ""colonies"", ""K"": ""macroscopic morphology"", ""L"": ""WT wrinkled colony surface becomes smoother in ΔhcpA."", ""M"": ""S004""}"
M4-FUNG-0062,MEASUREMENTS,127,"{""A"": ""Q001"", ""B"": ""E001"", ""C"": ""MIBiG evidence-locus length"", ""D"": ""18536"", ""E"": ""bp"", ""L"": ""S001""}"
M4-FUNG-0062,MEASUREMENTS,128,"{""A"": ""Q002"", ""B"": ""E001"", ""C"": ""HcpA protein length"", ""D"": ""6064"", ""E"": ""aa"", ""L"": ""S004""}"
M4-FUNG-0062,MEASUREMENTS,129,"{""A"": ""Q003"", ""B"": ""E001"", ""C"": ""MIBiG cyclic congeners"", ""D"": ""10"", ""E"": ""compounds"", ""L"": ""S001""}"
M4-FUNG-0062,MEASUREMENTS,130,"{""A"": ""Q004"", ""B"": ""E001"", ""C"": ""profiling time"", ""D"": ""168"", ""E"": ""h"", ""L"": ""S004""}"
M4-FUNG-0062,CLAIMS_AND_EVIDENCE,134,"{""A"": ""C001"", ""B"": ""HcpA is necessary for the identified hydrophobic cyclic and derived linear tetrapeptides."", ""C"": ""knockout metabolomics"", ""D"": ""very_high"", ""E"": ""direct"", ""F"": ""S004""}"
M4-FUNG-0062,CLAIMS_AND_EVIDENCE,135,"{""A"": ""C002"", ""B"": ""Congener diversity arises from broad substrate acceptance rather than a large multi-gene tailoring cluster."", ""C"": ""mechanistic interpretation"", ""D"": ""high"", ""E"": ""synthesis"", ""F"": ""S004""}"
M4-FUNG-0062,RELATIONSHIPS,139,"{""A"": ""R001"", ""B"": ""HcpA adenylation domains"", ""C"": ""accept"", ""D"": ""Phe/Tyr/Trp and Val/Ile alternative substrates"", ""E"": ""high"", ""F"": ""S004""}"
M4-FUNG-0062,RELATIONSHIPS,140,"{""A"": ""R002"", ""B"": ""HcpA deletion"", ""C"": ""causes"", ""D"": ""loss of tetrapeptide family and smoother colony surface"", ""E"": ""very_high"", ""F"": ""S004""}"
M4-FUNG-0062,CONFLICTS_AND_UNCERTAINTIES,144,"{""A"": ""U001"", ""B"": ""taxonomy history"", ""C"": ""Current MIBiG uses Penicillium rubens; defining paper uses P. chrysogenum."", ""D"": ""current taxonomy"", ""E"": ""historical industrial name"", ""F"": ""Treat as nomenclatural history for Wisconsin 54-1255 lineage."", ""G"": ""resolved"", ""H"": ""S001; S004""}"
M4-FUNG-0062,SOURCES,148,"{""A"": ""S001"", ""B"": ""database"", ""C"": ""2024"", ""D"": ""MIBiG BGC0000357.5"", ""E"": ""BGC0000357.5"", ""G"": ""https://mibig.secondarymetabolites.org/repository/BGC0000357/"", ""H"": ""current record, products and one-gene locus""}"
M4-FUNG-0062,SOURCES,149,"{""A"": ""S002"", ""B"": ""taxonomy"", ""C"": ""2026"", ""D"": ""NCBI Taxonomy: Penicillium rubens Wisconsin 54-1255"", ""E"": ""TaxID 500485"", ""G"": ""https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=500485"", ""H"": ""taxonomy""}"
M4-FUNG-0062,SOURCES,150,"{""A"": ""S003"", ""B"": ""sequence"", ""C"": ""2008"", ""D"": ""GenBank AM920431.1"", ""E"": ""AM920431.1"", ""G"": ""https://www.ncbi.nlm.nih.gov/nuccore/AM920431.1"", ""H"": ""genomic sequence""}"
M4-FUNG-0062,SOURCES,151,"{""A"": ""S004"", ""B"": ""primary research"", ""C"": ""2014"", ""D"": ""A non-canonical NRPS is involved in the synthesis of fungisporin and related hydrophobic cyclic tetrapeptides in Penicillium chrysogenum"", ""E"": ""10.1371/journal.pone.0098212"", ""F"": ""24887561"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/24887561/"", ""H"": ""hcpA deletion, metabolomics, domain architecture and morphology""}"
M4-FUNG-0062,SOURCES,152,"{""A"": ""S005"", ""B"": ""primary chemistry"", ""C"": ""1969"", ""D"": ""Synthesis and structure of fungisporin"", ""F"": ""5371403"", ""G"": ""https://pubmed.ncbi.nlm.nih.gov/5371403/"", ""H"": ""historical fungisporin structure""}"
M4-FUNG-0063,RECORD_IDENTITY,17,"{""A"": ""source_database"", ""B"": ""MIBiG"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,18,"{""A"": ""mibig_accession"", ""B"": ""BGC0000361"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,19,"{""A"": ""mibig_version"", ""B"": ""5"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,20,"{""A"": ""mibig_record_status"", ""B"": ""retired"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,21,"{""A"": ""source_native_category_value"", ""B"": ""SQ_A"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,22,"{""A"": ""mibig_completeness"", ""B"": ""complete"", ""C"": ""direct"", ""D"": ""S001""}"
M4-FUNG-0063,RECORD_IDENTITY,23,"{""A"": ""primary_reference_doi"", ""B"": ""10.1016/j.femsle.2005.05.046"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0063,RECORD_IDENTITY,24,"{""A"": ""primary_reference_year"", ""B"": ""2005"", ""C"": ""direct"", ""D"": ""S004""}"
M4-FUNG-0063,RECORD_IDENTITY,25,"{""A"": ""primary_reference_source_id"", ""B"": ""S004"", ""C"": ""internal""}"
M4-FUNG-0063,ORGANISM_AND_CONTEXT,29,"{""A"": ""organism_name"", ""B"": ""Aspergillus fumigatus Af293"", ""C"": ""direct"", ""D"": ""S001; S002""}"
M4-FUNG-0063,ORGANISM_AND_CONTEXT,30,"{""A"": ""strain_primary"", ""B"": ""Af293"", ""C"": ""direct"", ""D"": ""S001""}"
